Date,Close,High,Low,Open,Volume
2026-05-27 09:00:00+09:00,928.4099731445312,956.1599731445312,888.1500244140625,955.6599731445312,72295700
2026-05-28 09:00:00+09:00,923.52001953125,949.489990234375,904.780029296875,929.8300170898438,49694300
2026-05-29 09:00:00+09:00,971.0,981.0,940.510009765625,957.0,60498600
2026-06-01 09:00:00+09:00,1035.5,1046.969970703125,1009.5,1009.719970703125,46552100
2026-06-02 09:00:00+09:00,1064.0999755859375,1076.56005859375,1017.2000122070312,1050.0,47555400
2026-06-03 09:00:00+09:00,1079.5699462890625,1089.2900390625,1038.5,1079.010009765625,40324200
2026-06-04 09:00:00+09:00,996.0,1036.3699951171875,971.6799926757812,1007.0999755859376,54917200
2026-06-05 09:00:00+09:00,864.010009765625,961.8900146484376,864.010009765625,944.4000244140624,77250500
2026-06-08 09:00:00+09:00,949.280029296875,962.9500122070312,916.5,938.27001953125,54097800
2026-06-09 09:00:00+09:00,935.8900146484376,989.1500244140624,854.3499755859375,988.1799926757812,73448600
2026-06-10 09:00:00+09:00,891.8800048828125,957.47998046875,883.25,905.1300048828124,55712600
2026-06-11 09:00:00+09:00,995.8699951171876,996.77001953125,895.5,904.3699951171876,59418900
2026-06-12 09:00:00+09:00,981.6099853515625,1012.6199951171875,960.1900024414062,971.8099975585938,40785200
2026-06-15 09:00:00+09:00,1087.989990234375,1097.469970703125,1051.5,1055.8900146484375,44994600
2026-06-16 09:00:00+09:00,1020.760009765625,1110.4000244140625,1020.0,1099.699951171875,45499800
2026-06-17 09:00:00+09:00,1043.18994140625,1093.6700439453125,1014.1400146484375,1061.300048828125,45552800
2026-06-18 09:00:00+09:00,1142.4000244140625,1145.869873046875,1092.79345703125,1108.06494140625,35319797
